0.086929575,0.04395622,0.107790306,0.11182475,0.0727604,0.07770022,0.092038095,0.08704475,0.12049984,0.10201284,0.09744302
0.08794121,0.03359215,0.10253328,0.106710166,0.07439147,0.07931255,0.09182174,0.08743929,0.12506485,0.110345125,0.100848235
0.096810535,0.04301689,0.10375757,0.08985062,0.07297172,0.08237166,0.10446676,0.08477085,0.14290035,0.09255764,0.0865255
0.07912575,0.026202904,0.10443302,0.08861086,0.07709988,0.09245819,0.11543212,0.09847748,0.13647749,0.105396606,0.07628562
0.088688545,0.06436992,0.110232964,0.11488597,0.07935391,0.08064193,0.082857914,0.08178925,0.13387369,0.088895544,0.07441045
0.07786413,0.069630496,0.107144974,0.115781076,0.08559646,0.06446537,0.08540616,0.101552196,0.14270344,0.0753566,0.07449914
0.07567665,0.098502465,0.10256704,0.1134534,0.08136308,0.048677936,0.08517841,0.10569069,0.1303201,0.0891906,0.06937964
0.078371055,0.119714804,0.105974905,0.112695344,0.08999394,0.041697662,0.078298956,0.077742144,0.14059055,0.086636975,0.06828368
0.07767554,0.12508449,0.10647078,0.107894555,0.09963611,0.035087958,0.075536914,0.068602845,0.1551997,0.08593085,0.062880315
0.07107768,0.117418185,0.10038838,0.10798752,0.10235564,0.044217855,0.08352053,0.06113118,0.16101934,0.07928892,0.071594715
0.07173327,0.11695848,0.09700771,0.10044031,0.11024972,0.041978646,0.074963495,0.050636385,0.180179,0.06300691,0.092846125
0.072188705,0.11778912,0.08917399,0.10520294,0.09595934,0.049952943,0.08298246,0.061379466,0.16100052,0.06909475,0.09527574
0.07678546,0.11125965,0.10179384,0.1189581,0.088274404,0.054285552,0.080129415,0.059333485,0.15470055,0.06370734,0.09077218
0.07985761,0.12828103,0.09102874,0.117915474,0.09130002,0.056317244,0.07862658,0.050154112,0.1714311,0.060821585,0.07426649
0.08029785,0.13342115,0.11334464,0.12792736,0.093545005,0.044376884,0.07119799,0.04901939,0.16042848,0.06097527,0.06546603
0.08206283,0.13028312,0.10091497,0.12688258,0.09038368,0.05007845,0.074977845,0.058989882,0.15543458,0.06921966,0.06077252
0.08595749,0.12950003,0.10620838,0.13245831,0.08001628,0.04521471,0.072084956,0.08140287,0.1373165,0.06952296,0.06031753
0.08963537,0.12934063,0.11034797,0.12967424,0.0802086,0.040273625,0.071310624,0.07475515,0.123972096,0.08692284,0.063558795
0.09060886,0.12470864,0.10069119,0.12565991,0.067027405,0.043816835,0.071573064,0.08644838,0.10487187,0.102230296,0.08236366
0.09071856,0.13596298,0.09892946,0.12671836,0.07429499,0.044084616,0.07058679,0.06978061,0.1117711,0.10134509,0.07580745
0.091267124,0.14461969,0.08721256,0.12848835,0.08065012,0.048073284,0.06922616,0.057847563,0.11459791,0.11156684,0.06645029
0.09265647,0.14062731,0.07909585,0.12991323,0.076719046,0.041263945,0.0665951,0.058247875,0.10958473,0.13547425,0.0698223
0.09174434,0.13629366,0.07187767,0.13389592,0.08564803,0.03178614,0.058109436,0.0561316,0.10238662,0.14106673,0.09105976
0.09543202,0.14766969,0.0684862,0.12708801,0.07691222,0.040435977,0.066735804,0.07298849,0.09954063,0.14033435,0.06437673
0.105201565,0.15342988,0.058796775,0.13137999,0.08146623,0.038460966,0.0629097,0.0635491,0.1010539,0.15178226,0.0519697
0.11585748,0.12906656,0.06505395,0.12574066,0.087064296,0.030583747,0.06614023,0.0824407,0.10470027,0.14759453,0.04575767
0.108469866,0.12894124,0.058828164,0.1212249,0.09010864,0.022445487,0.06296289,0.09035301,0.1084028,0.16062512,0.04763784
0.111148395,0.11316458,0.070228875,0.12453187,0.08974272,0.02655867,0.06717384,0.11983316,0.106879756,0.13791999,0.032818258
0.11829332,0.112115555,0.0656303,0.12562038,0.093507,0.025195198,0.069108166,0.10540432,0.10335262,0.14708029,0.03469284
0.10503813,0.12492738,0.07073045,0.1277623,0.089181185,0.028434616,0.06043974,0.100286864,0.0996398,0.13741559,0.05614392
0.115276605,0.12670787,0.059796233,0.12124913,0.0909079,0.02221142,0.061092295,0.099718355,0.10579294,0.15001792,0.04722937
0.10782972,0.13369797,0.061341472,0.121899106,0.091839954,0.023681264,0.061801407,0.11432424,0.1016471,0.13464233,0.04729538
0.10807925,0.13224597,0.06102611,0.12351062,0.09433109,0.022999924,0.06071606,0.111384556,0.10601495,0.13517767,0.0445138
0.11179803,0.14073583,0.053497154,0.12171997,0.08972575,0.03580791,0.064810246,0.09368194,0.10838828,0.13965991,0.04017502
0.11852562,0.12740716,0.05308702,0.11547352,0.09496654,0.028564451,0.066199265,0.10004344,0.107472025,0.15309627,0.035164755
0.11529182,0.12781654,0.057963464,0.124505654,0.07908698,0.027662776,0.062246997,0.116618335,0.09291872,0.15470223,0.04118645
0.115614355,0.13373129,0.064453036,0.13477188,0.081519164,0.023819169,0.05701459,0.10643131,0.09353196,0.14710003,0.04201317
0.11862461,0.12813419,0.0751805,0.14001982,0.08621574,0.022401715,0.051429544,0.0961184,0.084060505,0.14499675,0.052818198
0.12165798,0.12451802,0.06463171,0.12866424,0.0835232,0.017213266,0.050317444,0.1242933,0.07970068,0.1638526,0.0416276
0.11716273,0.1157739,0.06976334,0.13166882,0.07273729,0.020713346,0.049068823,0.13215871,0.07150125,0.16849446,0.05095729
0.110935226,0.117929086,0.069664,0.1404792,0.06990475,0.03109416,0.0546784,0.12152641,0.08072756,0.1478041,0.05525712
0.10950176,0.11883479,0.07436102,0.13910322,0.07032015,0.036596328,0.049749095,0.10159028,0.07071162,0.14920779,0.08002402
0.11310182,0.12001675,0.08023734,0.14568809,0.07638518,0.032247335,0.047642678,0.10664446,0.06840016,0.14401346,0.06562277
0.11919062,0.1361752,0.08518303,0.13837817,0.074511245,0.023935484,0.04022979,0.11881741,0.059030645,0.13887867,0.065669745
0.11320445,0.12539165,0.08569483,0.13499656,0.06564913,0.02994886,0.04545659,0.1240006,0.06204516,0.13568166,0.07793051
