date,a005930,a000660,a005490,a035420,a017670,a055550,a105560,a066570,a006800,a009150,a015760
2008-12-04,-0.024097551579060905,0.029189007610309403,0.02799560748942831,0.00961311856636371,0.0,-0.028853935174570466,-0.003427895203124365,-0.023330856762695973,-0.059334156546757555,-0.045785423667679126,-0.017875351826964092
2008-12-05,-0.008163310639160315,0.03499684203709563,0.05519670908700469,0.028297016957024468,0.016374634871789695,0.03043277899968011,0.04192579995916823,0.020619867260075253,0.07969320343413955,0.012841267948324742,0.05269511698619134
2008-12-08,0.08310053899763048,0.031252543504104224,0.06326775760085646,0.04988551129524765,0.004629637898741379,0.0700265402706517,0.08040965455046667,0.07846084602018877,0.08501077538139512,0.07820074730747528,0.12828954121292213
2008-12-09,0.01178374642206137,-0.05399599873543437,0.037437527072132326,-0.026901344140895844,-0.016298381733118816,-0.005900991398926081,0.006058376591774106,0.0,-0.03781120358652856,-0.02539344808870858,0.008326442776553478
2008-12-10,0.02419897145744443,-0.00135409634773076,0.03228169273075565,0.07021547094669067,0.030060066805800645,0.032032827669510766,0.06698160525403729,0.0186928480586257,0.03781120358652856,0.015015297119994386,0.045388665814028784
2008-12-11,0.003113650673279622,-0.12389926267381846,-0.0025445306349940466,-0.012790244517036697,-0.030060066805800645,0.0,0.03324712120141626,0.04584969520870352,0.010995529355739109,0.019188780650868154,-0.0015860431556351529
2008-12-12,-0.03694351519168393,-0.026419563033961424,-0.04561051125205218,-0.05289111242607447,-0.0431721718652085,-0.16134129114933415,-0.16076090262215992,-0.06579179484486453,-0.06423480894395439,-0.06181319338493019,-0.03883983331626517
2008-12-15,0.014941579998199117,0.006279455484843766,0.0405019433093301,0.03990764431544669,-0.002453988961567788,0.07460398527066125,0.05447379957493226,0.05631109728645889,0.13150858841754598,0.12963578972369127,0.05614947085135569
2008-12-16,-0.03229559469135168,0.08831464838483605,-0.01939298009909507,0.08338931222180612,0.014634407518437698,0.015507191926133146,0.03425493376288635,-0.022880458985168772,-0.027721748500665555,0.0027285146532047833,-0.010980502483443288
2008-12-17,0.005455550901537265,0.03519011939639327,0.021950526250211766,0.035383659169601955,0.016807118316382486,0.027289799625679123,0.05969014282622176,-0.007330255606394331,-0.014194873253362772,-0.022039459566292052,0.02184174191504873
2008-12-18,0.01832935412190473,0.11732188738904625,0.002551021791605379,-0.0313925454550521,0.018868484304382704,-0.0396762556467376,0.0,-0.0685490636081294,0.03507739403842436,-0.04851165142567382,0.016832838150232732
2008-12-19,0.044916166052917816,0.04685541728150433,-0.01153119759919008,0.07297648943045232,0.018519047767236785,-0.01096545156141282,-0.012496257582055748,0.005230137445225935,-0.00696485188214524,0.020261185139823112,-0.029255358148789767
2008-12-22,-0.007175838070070384,-0.037063417376886676,0.010256500167189486,-0.053256415515337,-0.0045977092486282345,-0.009495620309927233,0.020731846256262898,0.00782081487935038,0.030776418044512255,0.004288784272217683,-0.03659915244833023
2008-12-23,-0.062619923865471,-0.06413259460469867,-0.040343792550514124,-0.003913026935585151,0.00917437627604123,-0.03396324008753204,-0.05627950994433917,-0.03295926871983035,-0.06610335537110679,-0.03483661412231598,-0.01305075619549001
2008-12-24,0.007637789448118326,-0.13613217432458136,0.0,-0.02380526724786769,0.0,-0.013247968545540445,-0.045901155318976095,-0.020312722122039162,-0.010796767730218093,0.010286644710275183,-0.014888612493750841
2008-12-26,-0.008733679968754515,0.030771658666754576,0.0026525214491304183,-0.03264837094201667,-0.025434897147821545,0.0,0.03425493376288635,-0.008250512383435549,-0.022117805253618172,-0.03571808260207909,0.0
2008-12-29,-0.00439561147303813,-0.04274784971346968,-0.0013253812410685128,0.04858134721673757,-0.018913093306487383,-0.0016684049751223284,0.010194132812443968,0.03257399912006598,-0.007426194465905311,0.032789822822991255,-0.005012541823544936
2008-12-30,-0.006629858538669708,0.00899556290857717,0.007926065272421567,0.027310419119478624,-0.002389487397381984,-0.008384035696201053,-0.02346412668163822,-0.0013396948046828783,-0.04203680404346066,-0.02373998730307214,-0.008410478508595887
2009-01-02,0.041265355201424825,0.06919185666321326,0.03363835914882962,-0.019438128146331835,0.0047732787526584275,-0.006758209460533848,0.005932939064328124,0.03546389928701821,0.13498792853404673,0.03685015322728091,0.01841056184317935
2009-01-05,0.01268515952731697,0.0055555698446028146,0.01640415333706713,-0.00787229097314679,-0.028987536873252395,0.08759395783919643,0.13499784266518589,0.011538513822902274,0.04009310900330654,0.002890175422232133,0.027802281311952726
2009-01-06,0.045182222793231475,0.02327278205537553,0.01613939439540424,-0.036212960759806734,0.00488998529419149,0.006193168624122336,0.030462371786322606,0.03755275661574231,0.05734789281452812,0.049271049006783585,0.031748698314579826
2009-01-07,0.050891607296389196,0.01210505702627529,0.05743204908587529,0.06736122374074327,-0.0024420036555525826,0.016804438612059158,0.0025035138890086017,0.0326349111284312,0.021473430205057653,0.012286843992649565,0.015504186535965303
2009-01-08,-0.031010236742559982,0.05842024366037002,-0.042761859338082076,-0.0038378438614579125,0.0024420036555525826,-0.03550021197900044,-0.048538881766869935,-0.019212226006857236,0.017997701323240634,0.01748531434101963,-0.03602582225676265
2009-01-09,-0.029972273535792127,-0.0773141930203316,-0.04213758444840465,0.0,0.004866189651172803,-0.045032734418979814,-0.03192064321487287,-0.030768557973283706,-0.04882718444140011,-0.01612938192988267,-0.04401688541677373
2009-01-12,-0.00712471207212495,-0.05892307299684596,-0.030850775720475454,-0.035245175125862005,-0.007308193306725386,-0.02667380478360748,-0.038590450578306346,-0.03433651784473035,-0.01574274774792883,-0.004073325387636828,0.0033277900926744763
2009-01-13,0.004077477616656111,0.021444710278903045,-0.015789801732635667,0.02361784873346018,0.0,0.021726361173140418,0.03451735091969432,0.0012963993666854634,0.06160397113402816,-0.004089985251525263,-0.0033277900926744763
2009-01-14,-0.004077477616656111,-0.04928533625184528,0.005291017634416306,0.023096951487483253,0.012150817782513812,0.05625101966426449,0.05027381162420674,0.0255167491026711,0.00592315119340725,0.02828471383858222,-0.01680711831638071
2009-01-15,-0.06324552017482254,-0.024061311160117782,-0.0542138165941477,-0.04273955219428771,0.007220247973487304,-0.06455154459933787,-0.09609202415148133,-0.07450060494003274,-0.09319845897332435,-0.07298489275648912,-0.06295785015248256
2009-01-16,0.020463826650537698,0.056227827080181925,-0.0027894020875791625,0.031269927099206285,0.028370697129215472,0.004988578210726402,0.004263656665647986,0.041206776161423875,0.04458947428279281,0.03646967978139237,0.028471674081313125
2009-01-19,0.012712035588361204,0.12049717478561561,0.0041811907604021314,-0.003852629670809904,-0.0212022076506031,-0.018414414448793437,0.0070372049419322735,0.05200982619133043,0.015449990987574935,0.04708334303689021,0.01739174271186883
2009-01-20,-0.023430251808385094,0.02891464791954057,-0.012596387685686494,-0.003892055583188281,-0.011976191046716878,-0.04846286821178225,-0.05484669184479607,-0.04036677082052975,-0.0343681286244788,-0.02528411469430658,-0.031526253646774194
2009-01-21,-0.03397587072740471,-0.02509541985254593,-0.03147613210201783,-0.01956573386548044,0.009592399691440434,-0.06215214937958535,-0.048615609000068005,-0.03136814460434678,-0.009522507391292123,-0.024557850781663504,-0.0380825710472088
2009-01-22,0.027489361497798015,-0.05753220369964396,0.017291497110061727,0.0,0.011862535309820288,0.018695773366941282,0.041180177377066585,-0.03790131380180739,0.009522507391292123,-0.0125088496917094,0.029145961080802252
2009-01-23,-0.042088160918950734,-0.058188157683169095,-0.02751802889389232,-0.040318782233757844,-0.009478743954543845,-0.05716976322509559,-0.047446783554621064,-0.05966712456683965,0.0,-0.0740003932175739,-0.010830430774369404
2009-01-28,0.10002958940513906,0.13957585547203877,0.0694822279929248,0.040318782233757844,0.03738753207161949,0.07552240985900482,0.1041088907892842,0.051362205870777444,0.07047559327001451,0.02674750836702877,0.05645237719757645
2009-01-29,0.020264117919055025,-0.013741627852295935,0.008185584586438921,0.07974445954235243,-0.027908788117075645,0.03217245772974131,0.03877597220754758,0.006934968407307451,-0.020892548578942183,-0.00588236990306612,-0.003436429498579585
2009-01-30,-0.0212881835487444,0.12182795364786791,-0.02197890671877545,0.02165654813574669,-0.021454935001260722,0.0035157144540391982,0.005434494603893114,-0.005541279600011606,0.03853460317264634,0.0146415499929482,-0.027925025705471285
2009-02-02,-0.030163493227014726,-0.008948605576014401,0.0,0.03165194222143164,-0.017011345826535518,-0.07462553847845932,-0.05128747297114167,-0.0125848985281376,-0.03553282714323558,-0.0146415499929482,-0.041559729706794
2009-02-03,0.03425347847853999,0.02332143453377178,0.011049836186584727,-0.03881880588337694,-0.002453988961567788,0.040716423107005184,0.023871600312876495,0.02910348362175519,0.04130144359887211,0.018992535827274892,0.0
2009-02-04,0.05556985115480906,0.04402213753140849,0.040382337445686645,-0.007218598596958614,-0.012361096823573448,0.03566234834301163,-0.005557390651476979,0.06351319066715178,0.014342047969829963,0.002890175422232133,0.003683245416295833
2009-02-05,0.005774799493885041,-0.01801850550267936,0.005263170044274901,-0.05970512629971658,0.012361096823573448,-0.01945672697769929,-0.051577618431620564,-0.029920147346711445,-0.06777399017695984,0.027047912222073478,-0.01855340789574811
2009-02-06,0.04503575290987705,0.003203419717538125,0.04866517198128051,-0.031269927099206285,-0.007398307481444988,0.04368460465891566,0.04457997021506266,0.029920147346711445,0.012130498608257767,0.03722000953622562,0.05996346476755754
2009-02-09,-0.033585246121882406,0.0074349784875185065,-0.01511363781004782,-0.01197346829499324,0.0049382816405838525,0.003413700776148332,0.005596306703433029,-0.024648994971274263,-0.021343323095436517,0.0,0.0017621149933990665
2009-02-10,-0.013371736965888559,0.018868484304382704,-0.00892294001819316,0.0316160690017977,0.0024600258408611353,0.01185700954455804,0.004198146989171647,-0.025285745580506003,-0.015498749877117746,0.041092593899527685,-0.012400513198453922
2009-02-11,-0.013552966404704492,-0.04134134015644264,-0.028573372444057554,0.01928834136360358,-0.019851768552729965,-0.023856296435178947,-0.03834446916412304,0.0,0.01862538087654997,0.03571808260207909,-0.01798609636978199
2009-02-12,0.013552966404704492,-0.040867089332103035,-0.0334927487811143,0.0038086101238796743,0.0,-0.04949099171368232,-0.05502681235733142,0.009388193799843236,-0.0343681286244788,-0.007547205635383136,0.01620197457627981
2009-02-13,-0.017459221371769473,0.04302925233659849,0.022896623149620154,0.007573978011937044,0.009975145056818846,0.010813351591210107,0.0211752951186277,0.046940940446431156,0.009503805142792032,0.037179003241753605,-0.010772096981911616
2009-02-16,-0.013793322132334751,-0.03405051637132317,-0.03938051287130939,0.02606609528274717,-0.027674722156220355,-0.019876571325065484,-0.038151595783489256,-0.03104338866576839,-0.041752897296289504,0.04052998108556238,-0.038643262581439686
2009-02-17,-0.027150989065951592,-0.08630060882242674,-0.030944803849420666,-0.03744868341856389,-0.01283714676068115,-0.04683025601925017,-0.04941410571743887,-0.033413451370417846,-0.07488400642947113,-0.004683849312424826,-0.053962994890483174
2009-02-18,-0.025814546513961645,0.04640927979512455,-0.031933047103009926,-0.023186116181948435,-0.013004084423206663,-0.05962711549930866,-0.07107762011183638,0.004065187248142976,0.03131155730966384,0.03233538064293562,-0.02811430148084071
2009-02-19,0.005216495918890729,-0.031898747080710166,-0.00295421189743017,0.030788885937523602,0.007822725681208453,0.023037668067017236,-0.007061056789220643,0.020095255060281758,-0.010276462566016775,-0.0633271339512742,-0.02474353038360455
2009-02-20,-0.027427879681605205,-0.05553555230896379,-0.03768343383439543,0.015034300019294733,-0.007822725681208453,-0.05314746953838778,-0.03412597658778793,-0.053103410080037605,-0.07176912734216323,0.004830927269665608,-0.029663191823559032
2009-02-23,0.03674954220874227,0.11155953607829971,0.0406376457318256,0.05444740264373138,0.03093030069135949,0.002181025946359938,0.03942643791298117,0.035718333669775504,0.09229418664267008,0.030844675351097806,0.07257069283483553
2009-02-24,-0.03674954220874227,-0.027619707338399024,-0.07025789379353675,-0.03596691225019555,-0.03093030069135949,-0.0629421199567961,-0.046785485917054004,-0.034316851874155674,-0.037970345235155634,-0.027236733974898897,-0.030459207484708983
2009-02-25,0.022211383762714476,-0.014101291240606884,0.009448889197932075,0.0,0.020726130517116914,-0.014018921179332011,0.018260061880519984,0.03160667322413602,-0.003589808808998285,-0.013293247110663486,0.002059732963010319
2009-02-26,-0.002094241603114,-0.0131032249984262,-0.022187914975361878,0.014542363965158955,-0.015504186535965303,0.0023501773449545738,0.005424667803783478,-0.016360854082543952,0.0,-0.02963179760637047,-0.012422519998557036
2009-02-27,0.0,0.03533936644530833,0.0095694510161497,-0.04051175086229719,-0.02371652661731538,0.08974628785627381,0.05596366079073434,-0.015245819141592065,0.010572855753503418,0.021079515791054604,0.0
2009-03-02,-0.03195159980660378,-0.059612402801514364,-0.038839833316263395,-0.04224731638880108,-0.016129381929884445,-0.05741090721333819,-0.04523822532520505,-0.03698869363733159,-0.07246696359865723,0.020644327580345845,-0.04255961441879563
2009-03-03,0.028801990903707164,0.02187207481866693,0.026060106669865135,0.038481731253350304,-0.016393809775676615,-0.022989518224699523,-0.0017856822222768187,0.03837394309660169,0.014936356325486955,0.02960547777657041,0.019376278963138205
2009-03-04,0.027995607489426533,0.03889706611067112,0.030089364181490552,0.0037655851354507774,0.01368010390408081,0.02071420438756455,0.029860472690822704,0.02615623651672294,0.057530607273170276,0.0,0.01691372244206235
2009-03-05,0.0282276806248678,-0.044924811908188644,0.01854767235576027,0.04411453665420595,0.024162249279079617,-0.023042494147155423,-0.03164934927906948,-0.008180290186272643,-0.021177920197867905,0.008134850206277022,0.014568415828291492
2009-03-06,0.0,0.0072289471431528085,-0.02167267489889646,-0.03290211877453508,-0.024162249279079617,-0.04529975922966223,-0.0400731975827302,0.03234073249469738,-0.018011162900533506,0.0441497846129284,-0.037899272590987465
2009-03-09,0.023576730563997117,-0.013293247110663486,0.020140107549119435,0.05425043448392586,-0.008185584586438921,0.01452810056290943,-0.001865423592242621,0.04538004158826503,0.06340712477106258,0.03482397587170283,0.014909754366287942
2009-03-10,-0.021590632592367598,-0.01100928550836855,0.02573949820157395,0.010527696164789546,0.005464494472077419,0.09180754925312229,0.11093880070698603,0.001270121221059739,0.03682513223869144,-0.0583544732818968,0.05351070725958529
2009-03-11,0.040821994520253924,0.009791999904617654,0.04243504263414444,0.05753192355584957,0.03480940466586269,0.0216928246112591,0.07076017413062985,0.012574896541275749,0.025994561526820448,0.06155789299943315,0.07710947515747968
2009-03-12,0.020735898479179227,0.045245812531826246,0.002861232281032855,-0.01658029923431492,0.02597548640325975,-0.012959144642504583,-0.006215258497441312,0.024697603930395218,0.009522507391292123,-0.016120714503371047,-0.009319731948803422
2009-03-13,-0.01503787736454143,0.08370751624458705,0.0,-0.05500587370258714,-0.03655759573379669,-0.026433257068156024,-0.012579996348453193,0.04762543724467605,-0.01278965372507912,-0.014184634991957878,-0.0018744147943507983
2009-03-16,-0.009514819641337269,-0.05050469523667189,-0.002861232281032855,-0.007090636897261859,-0.010695289116748441,0.026433257068156024,0.02806204791768785,-0.011692400392876223,-0.0032048974915639405,-0.028987536873252395,0.013047715392476178
2009-03-17,0.020814374895271825,0.05690813227187874,0.03380603613045352,0.02462230856939307,0.00536194314138605,0.09134977858822779,0.06552182472325896,0.028984441409670936,0.138362122123441,0.01904819497069532,0.02378886196401453
2009-03-18,0.01117330059812538,0.04472924488311669,-0.012543718478529087,0.030764335046981728,0.0,0.027398974188114877,-0.023326933925410742,0.01474216764947478,0.011181771010972952,0.0033241027838393222,-0.02935990701347002
2009-03-19,0.0018501392881606904,-0.009197816504631362,-0.02556957484950395,0.0,0.0,-0.011650617219975956,-0.05454854806439613,-0.05556952193025566,-0.01398093309058801,-0.022372297754534642,-0.009354605167219532
2009-03-20,0.0018467225931644293,-0.016563525671672963,0.026971116774792137,0.01337501156669596,0.005333345975362391,-0.01972450534777792,-0.006266606177554479,0.010662502722244227,0.016741286160746327,0.0022598879674387007,0.0
2009-03-23,0.012832440069884044,0.07246630325282055,0.03306086226088745,0.042293299099886994,-0.005333345975362391,0.04670109304598036,0.048944407503103804,0.046035622508625806,0.03538939721424228,0.025628143572397732,0.027805313080335736
2009-03-24,0.018051031645569537,0.009661910911736626,0.03200273108617502,0.040557571364274736,0.0026702285558783956,0.03548458192553383,0.045230915298295926,0.03535878915210766,0.036747671986574915,-0.0011007155761859622,0.02348798130721441
2009-03-25,-0.005381178904517725,-0.019418085857102696,0.0026212334798731973,-0.018514707456493085,0.013245226750020933,-0.009216655104923532,0.004252722613438564,0.02042132822041509,0.017908167336907255,0.015300844955300263,-0.012578782206860595
2009-03-26,0.02486806657801388,0.1372011215134865,0.0,0.042679523124064644,0.005249355886142837,0.025595547188963508,0.04175633291631975,0.0,-0.01273388760273697,0.04142918541369944,-0.00725956001280359
2009-03-27,0.024264621999630975,0.02531780798428862,0.0,0.008913351852903872,0.015584731016698328,-0.03676884778708889,-0.013725953359131182,0.0,-0.05807640708260031,-0.025291126731870506,-0.029577017343687118
2009-03-30,-0.029541679100473672,0.032789822822991255,-0.03733767043764402,-0.07045685364536425,0.0025740039951731575,-0.0941872150597014,-0.0686053402979514,-0.0258577589216209,-0.033177065933518435,0.0053219923379401735,-0.044110698447472174
2009-03-31,0.0017621149933990665,-0.004040409537005019,-0.009556386720218413,-0.042156197418989905,-0.012936791030719874,0.012270092591814219,-0.025476155949615276,-0.002191830719919352,0.030469371971515002,0.03545731183672984,-0.0019627091678486863
2009-04-01,0.0035149421074436304,-0.008130126083250033,0.025729245965818492,0.013155071795095452,-0.02371652661731538,0.0456881841714285,0.04451521276279102,0.0386392614458444,0.05817123847520733,0.018274620243481365,0.029043667770519477
2009-04-02,0.03617965657750233,0.03607605647381007,0.021164811192043942,0.03216993756531927,-0.0026702285558783956,0.07480121308269894,0.06599272150958058,0.038207749285508186,0.03288359186989709,-0.0040322635279377295,0.0484265939054751
2009-04-03,0.0033783815916272886,-0.007905179507114113,0.014295240186827485,-0.009556936076441147,-0.01345915337400605,0.040605754925943316,0.02682773286522,-0.002033997504964802,-0.007453871543376067,-0.01117330059812538,-0.007299302481612813
2009-04-06,0.0016849203649194067,0.11601781013181522,0.005148016517400933,0.0,0.00809721023262,0.028987536873252395,0.002622012882252278,-0.015346105143843047,0.012448410391927567,-0.005120338887975251,-0.007352974305257831
2009-04-07,-0.016978336534418048,0.010544913176614656,-0.00773199728332763,0.028361790601316272,-0.0026917916657112073,-0.028987536873252395,-0.022661229631598445,-0.0010343117999855878,0.0,-0.004115232145107228,0.0
2009-04-08,-0.04733574290094289,-0.0212022076506031,-0.046335223986949,-0.003109687797904215,-0.013568729206069108,-0.046025822395282745,-0.04698167703221934,-0.01979333483671475,-0.07718721986979737,-0.022941569242405535,-0.009267906930782388
2009-04-09,0.040462863613180744,0.0071174677688645716,0.016129381929884445,0.0336860083742998,0.008163310639160315,0.08171355183835338,0.06964290666381778,0.036173751780543384,0.06218496455531053,0.0382871389170667,0.034770199741718244
2009-04-10,0.038889093186721624,-0.043485111939739696,0.011928570865272548,0.008993514749764842,0.010781775603287969,0.01161838795386494,0.00659215905174193,0.005066922045237732,0.015002255314486845,-0.013285836711650845,-0.009033485097667437
2009-04-13,-0.03373001037669354,-0.0074349784875185065,-0.006609409387673182,0.023613076695140123,0.0316649146439687,0.0,0.024582717017221256,-0.007094655890341528,0.017149461561269064,-0.00412371718386062,-0.005459522204899869
2009-04-14,-0.013817145553142396,0.033030525676482014,0.009240989853729786,0.017337352023542252,0.0,0.0,0.003839177334677757,0.032031007606448725,0.004885422095023628,0.002063984220850301,0.0
2009-04-15,0.017241806434507012,-0.02930612658549947,0.023377688009063036,-0.05598487179910805,-0.005208345107137191,-0.016639319003964204,-0.04559817305083591,0.01951675897514349,-0.012230883559670502,0.004115232145107228,-0.024008540052008698
2009-04-16,-0.006861090379945978,-0.01498155361561615,0.04025700824466405,-0.01219244982613965,-0.0026143805740712622,-0.016920877488336927,-0.013431131496384197,0.00961247864135295,0.009763709414214006,-0.014478019180653945,-0.022685282831083953
2009-04-17,0.02716635654069144,0.0832306541497232,0.017115332219267643,-0.05680453053783552,-0.023842188962760247,-0.01894974877966149,0.0,0.00952095793852692,0.028731856011766865,0.007265210991413085,-0.017358198609757736
2009-04-20,-0.008410478508597663,0.010362787035546717,0.001211387186296875,0.07202200612425713,-0.008075414005544346,0.0375470725952507,0.03973745573022747,-0.004744275433166578,0.004682852320849307,-0.02089940226721687,0.011605546120307508
2009-04-21,-0.0016906174779069971,-0.003442344190972335,-0.0232711052510286,-0.04005761458622814,0.00269905696916517,-0.027166356540689662,-0.03166812069300029,0.009475802071262862,0.002386193035086137,-0.009549144179853641,0.009569451016151476
2009-04-22,0.03000225030379866,0.1382615669999243,-0.003724399090982544,0.003138971485705966,-0.005405418566908793,0.006861090379944201,0.011996763016036027,0.03703934106474449,0.016233184603214212,0.02630346279190121,-0.005730674708985362
2009-04-23,0.029128272923024667,-0.049240716103163606,-0.017566323717899124,-0.022202855483056894,0.0,-0.008583743691390922,-0.007972722875249971,0.009047070037015104,0.00462711059772225,0.05750449448019168,-0.0019175461292721963
2009-04-24,-0.05743990574891633,-0.04847475650241151,-0.0012666246151926686,0.025332004650710616,0.005405418566908793,0.020478531343540496,0.014563956657040578,-0.046086411101759595,-0.037415196406415774,-0.017804624633507515,0.009551170984343216
2009-04-27,-0.011894787652147798,0.01642073021232804,0.003795070968552139,-0.044745716163342664,0.005376357036379176,-0.020478531343540496,-0.02665733183505381,-0.038464198795535864,-0.05126212006498676,-0.008016074988235644,-0.02113431207397376
2009-04-28,-0.017241806434507012,-0.09205814441794757,-0.04124295853404902,-0.0032725795570005545,0.0,-0.03509131981127034,-0.044210466811440696,-0.0198066399440453,-0.05146334795483298,-0.02547259476580699,0.009661910911736626
2009-04-29,0.018949748779663267,0.041964199099032484,0.023408090898014322,0.029094819941509087,0.0026773777707180813,0.04879016416943216,0.05630384198945393,0.039218745406616407,0.07371575844338274,0.05325215887288337,0.05244647537254288
2009-04-30,0.010186845306991543,-0.013793322132336527,0.020356937068743974,-0.009618087164581013,-0.018893949359963358,0.07532200653859888,0.059602031486951645,0.01905209333296476,0.029009709576437004,0.011673284304723808,0.02166149678117968
2009-05-04,-0.017036187152566384,0.03748309325474075,0.01871545581135514,0.028541562943415144,-0.016483889721689238,0.07004384373292716,0.13947541840143884,0.00938685344661927,0.03278808580869352,-0.0019361090268663617,0.057257615268531126
2009-05-06,-0.0296447165849969,-0.01346821705086576,0.025626783732151992,-0.009416976315343106,-0.0027739268827247088,-0.07004384373292716,-0.007686121981251404,0.0,0.01371479641690776,-0.011696039763190669,-0.03780518934171617
2009-05-07,0.0017683470567408932,-0.0486206870060748,0.038988990292784464,-0.009506499463491025,0.011049836186584727,0.004720701134937499,0.020742212068864063,-0.03809789652062534,0.04448528418389763,-0.0248151691197247,0.017361547195902105
2009-05-08,0.0052863559231486335,-0.010733555643108517,0.008078520565202751,0.01579432661118041,-0.008275909303860018,0.014029848210437734,-0.016330076059139387,-0.0048696787545576825,0.023612815487290106,0.0010045204260062945,0.001719690879525615
2009-05-11,-0.010600805986641149,0.021353124470568474,-0.0069204428445743815,0.05487911376521204,0.016483889721689238,0.0,0.008744031649531081,0.0048696787545576825,-0.00640672727801217,-0.010090902981962913,0.03710375020337686
2009-05-12,-0.003558722616993748,0.02434902901028657,-0.01633641931969443,0.029253591615585606,-0.005464494472077419,-0.015600940442478617,-0.047933299462672,0.004846079856029917,-0.017206088209277937,-0.010193768189543206,0.0
2009-05-13,-0.0017841217935021803,-0.04211148535012654,0.0,0.06418059133586596,-0.005494519317641888,-0.009478743954543845,0.01922535530257896,0.037917165653466256,0.006468708237074239,-0.019659194960137683,0.008244069775082963
2009-05-14,-0.0143887374520979,-0.007194275634027747,-0.051912681214412615,-0.027409900281407218,-0.013869847864150131,-0.03883983331626517,-0.04934025701146716,0.009256474283942495,-0.06004167824015738,0.028838249719134623,-0.05571060701400654
2009-05-15,0.005420067469337653,-0.04052119740563853,-0.0012399257633202154,0.0,0.005571045049455492,0.05302446830822127,0.04147272160556881,0.018269060496768574,0.022667637210600944,0.01910565907958528,0.03245374484973951
