date,open,high,low,close,volume
2019-11-08,7590,7650,7470,7540,1746111
2019-11-07,7450,7540,7420,7440,1068088
2019-11-06,7560,7590,7420,7450,1469422
2019-11-05,7430,7600,7350,7590,2273592
2019-11-04,7180,7420,7180,7420,2345234
2019-11-01,7120,7160,7050,7110,1385730
2019-10-31,7200,7240,7150,7150,1104653
2019-10-30,7260,7260,7160,7170,1119526
2019-10-29,7290,7300,7190,7200,1152892
2019-10-28,7310,7320,7190,7220,996068
2019-10-25,7190,7260,7190,7260,883241
2019-10-24,7230,7250,7150,7210,1122018
2019-10-23,7230,7290,7200,7260,795040
2019-10-22,7190,7300,7190,7240,1010875
2019-10-21,7240,7260,7150,7180,1011810
2019-10-18,7350,7390,7210,7240,1010885
2019-10-17,7430,7430,7280,7300,1054263
2019-10-16,7410,7480,7380,7430,1029944
2019-10-15,7420,7460,7330,7360,662346
2019-10-14,7380,7470,7360,7440,1330814
2019-10-11,7250,7320,7230,7260,1005953
2019-10-10,7210,7250,7160,7170,1624582
2019-10-08,7210,7310,7200,7290,1132156
2019-10-07,7290,7310,7170,7210,860220
2019-10-04,7330,7360,7260,7260,902522
2019-10-02,7410,7420,7270,7360,1864855
2019-10-01,7480,7590,7460,7520,597420
2019-09-30,7410,7520,7410,7500,608649
2019-09-27,7560,7590,7390,7460,891562
2019-09-26,7560,7630,7490,7540,814567
2019-09-25,7620,7670,7530,7530,988765
2019-09-24,7650,7680,7590,7670,957105
2019-09-23,7650,7700,7600,7630,816852
2019-09-20,7650,7720,7590,7720,1132993
2019-09-19,7780,7840,7610,7660,1009983
2019-09-18,7740,7830,7690,7820,1008104
2019-09-17,7780,7790,7700,7730,833593
2019-09-16,7580,7830,7540,7790,2301191
2019-09-11,7420,7520,7410,7520,2170728
2019-09-10,7350,7450,7300,7390,1174951
2019-09-09,7310,7420,7270,7330,956269
2019-09-06,7340,7380,7300,7300,787867
2019-09-05,7250,7400,7250,7310,1412813
2019-09-04,7130,7290,7120,7280,1121283
2019-09-03,7430,7430,7170,7190,1729033
2019-09-02,7390,7440,7330,7400,574631
2019-08-30,7180,7450,7180,7440,1659651
2019-08-29,7140,7170,7100,7120,829465
2019-08-28,7150,7190,7080,7140,937112
2019-08-27,7250,7300,7060,7060,2266132
2019-08-26,7190,7260,7160,7220,1074041
2019-08-23,7280,7360,7230,7340,980244
2019-08-22,7420,7430,7290,7320,1096832
2019-08-21,7320,7400,7300,7390,739061
2019-08-20,7280,7400,7250,7360,1090844
2019-08-19,7190,7290,7190,7260,773131
2019-08-16,7170,7200,7010,7190,1214339
2019-08-14,7450,7510,7270,7280,1410453
2019-08-13,7290,7360,7260,7360,1036711
2019-08-12,7340,7380,7300,7370,987363
2019-08-09,7310,7410,7230,7340,1981435
2019-08-08,7090,7230,7040,7050,2548264
2019-08-07,7010,7120,6960,6980,1096143
2019-08-06,6800,7170,6790,7030,2243451
2019-08-05,7150,7280,7000,7000,1978683
2019-08-02,7380,7480,7270,7280,1886962
2019-08-01,7490,7610,7430,7510,996808
2019-07-31,7560,7620,7430,7540,1079254
2019-07-30,7600,7650,7550,7580,870050
2019-07-29,7840,7880,7540,7620,1570583
2019-07-26,7920,7960,7870,7900,985866
2019-07-25,8030,8030,7840,7930,1140864
2019-07-24,8080,8150,7960,8000,993839
2019-07-23,7960,8140,7960,8100,1521359
2019-07-22,7970,8030,7920,7960,762739
2019-07-19,7830,7990,7830,7990,1109935
2019-07-18,7910,8010,7750,7790,1594745
2019-07-17,7930,7960,7810,7960,917745
2019-07-16,7890,8030,7890,7930,937168
2019-07-15,8020,8050,7870,7890,931004
2019-07-12,8010,8040,7930,7980,850537
2019-07-11,7890,8020,7830,8020,1728508
2019-07-10,7820,7880,7750,7870,991977
2019-07-09,7850,7890,7760,7760,1016837
2019-07-08,8000,8000,7790,7830,1543934
2019-07-05,8100,8200,8000,8070,759917
2019-07-04,8020,8150,7980,8140,1019502
2019-07-03,8210,8230,7950,8010,1582040
2019-07-02,8160,8260,8110,8200,1036111
2019-07-01,8290,8330,8130,8180,1262271
2019-06-28,8250,8310,8170,8180,1367458
2019-06-27,8080,8310,8080,8280,1520961
2019-06-26,8180,8250,8070,8160,1142930
2019-06-25,8280,8410,8140,8210,3019516
2019-06-24,8040,8290,8030,8270,3207592
2019-06-21,8040,8080,7990,8000,2427314
2019-06-20,7970,8020,7960,7980,953807
2019-06-19,7980,8020,7930,7980,1906807
2019-06-18,7840,7900,7820,7900,1066675
2019-06-17,7740,7870,7690,7850,1653681
2019-06-14,7770,7770,7680,7730,1425468
2019-06-13,7740,7770,7610,7770,2145389
2019-06-12,7700,7750,7680,7720,1442537
2019-06-11,7690,7710,7600,7690,1189252
2019-06-10,7650,7690,7620,7690,1424244
2019-06-07,7530,7640,7470,7600,1103237
2019-06-05,7620,7660,7500,7520,1745914
2019-06-04,7530,7570,7480,7510,1578775
2019-06-03,7410,7530,7380,7500,1809590
2019-05-31,7500,7540,7440,7460,1370651
2019-05-30,7420,7550,7400,7530,1331640
